Acquired on 3/23/2026 at 20:45:11
Calibrated on 2/21/2023 at 03:14:48
Device Descriptor:  [none]
Scan Range (nm):  1545.445  --  1588.034
Measurement Type:  Reflection
Group Index:  1.500
Gain:  24 dB
Domain:  Time
Spatial Resolution (mm):  0.100209
Frequency domain window was not applied to measurement data.
Gage length:  1.000766 cm
Sensor spacing:  0.099884 cm
Number of Data Points (in this file):  41648
NOTE: Data stored in this file is not decimated.

Length (m)	Length (m)	Amplitude (dB/mm)	Spectral Shift (GHz)	Spectral Shift Quality	
2.75005221E+000		-1.03692245E+002		0.00000000E+000	
2.75007129E+000		-1.05481178E+002		0.00000000E+000	
2.75009060E+000		-1.05187943E+002		0.00000000E+000	
2.75010967E+000		-1.04585579E+002		0.00000000E+000	
2.75012898E+000		-1.05675964E+002		0.00000000E+000	
2.75014806E+000		-1.03555992E+002		0.00000000E+000	
2.75016737E+000		-1.03968964E+002		0.00000000E+000	
2.75018668E+000		-1.03688705E+002		0.00000000E+000	
2.75020576E+000		-1.04628380E+002		0.00000000E+000	
2.75022507E+000		-1.04457199E+002		0.00000000E+000	
2.75024414E+000		-1.05785461E+002		0.00000000E+000	
2.75026345E+000		-1.05897667E+002		0.00000000E+000	
2.75028253E+000		-1.06295891E+002		0.00000000E+000	
2.75030184E+000		-1.05496033E+002		0.00000000E+000	
2.75032115E+000		-1.05294083E+002		0.00000000E+000	
2.75034022E+000		-1.05647949E+002		0.00000000E+000	
2.75035954E+000		-1.04558372E+002		0.00000000E+000	
2.75037861E+000		-1.03765190E+002		0.00000000E+000	
2.75039792E+000		-1.03584984E+002		0.00000000E+000	
2.75041699E+000		-1.03931343E+002		0.00000000E+000	
2.75043631E+000		-1.04648895E+002		0.00000000E+000	
2.75045562E+000		-1.05503990E+002		0.00000000E+000	
2.75047469E+000		-1.06684082E+002		0.00000000E+000	
2.75049400E+000		-1.04082787E+002		0.00000000E+000	
2.75051308E+000		-1.03965958E+002		0.00000000E+000	
2.75053239E+000		-1.03207016E+002		0.00000000E+000	
2.75055146E+000		-1.03362846E+002		0.00000000E+000	
2.75057077E+000		-1.03553093E+002		0.00000000E+000	
2.75058985E+000		-1.06015083E+002		0.00000000E+000	
2.75060916E+000		-1.04173996E+002		0.00000000E+000	
2.75062847E+000		-1.03440361E+002		0.00000000E+000	
2.75064754E+000		-1.02901726E+002		0.00000000E+000	
2.75066686E+000		-1.02127945E+002		0.00000000E+000	
2.75068593E+000		-1.02307930E+002		0.00000000E+000	
2.75070524E+000		-1.01275940E+002		0.00000000E+000	
2.75072432E+000		-1.02068512E+002		0.00000000E+000	
2.75074363E+000		-1.02524330E+002		0.00000000E+000	
2.75076294E+000		-1.03565918E+002		0.00000000E+000	
2.75078201E+000		-1.03899323E+002		0.00000000E+000	
2.75080132E+000		-1.07030632E+002		0.00000000E+000	
2.75082040E+000		-1.05858994E+002		0.00000000E+000	
2.75083971E+000		-1.03102272E+002		0.00000000E+000	
2.75085878E+000		-1.02295525E+002		0.00000000E+000	
2.75087810E+000		-1.02024567E+002		0.00000000E+000	
2.75089741E+000		-1.02287514E+002		0.00000000E+000	
2.75091648E+000		-1.02733688E+002		0.00000000E+000	
2.75093579E+000		-1.04351807E+002		0.00000000E+000	
2.75095487E+000		-1.03715485E+002		0.00000000E+000	
2.75097418E+000		-1.03554810E+002		0.00000000E+000	
2.75099325E+000		-1.03919632E+002		0.00000000E+000	
2.75101256E+000		-1.04509995E+002		0.00000000E+000	
2.75103188E+000		-1.05136337E+002		0.00000000E+000	
2.75105095E+000		-1.07883789E+002		0.00000000E+000	
2.75107026E+000		-1.09273575E+002		0.00000000E+000	
2.75108933E+000		-1.09036667E+002		0.00000000E+000	
2.75110865E+000		-1.07656097E+002		0.00000000E+000	
2.75112772E+000		-1.05410614E+002		0.00000000E+000	
2.75114703E+000		-1.04786186E+002		0.00000000E+000	
2.75116611E+000		-1.03796738E+002		0.00000000E+000	
2.75118542E+000		-1.03967300E+002		0.00000000E+000	
2.75120473E+000		-1.04198761E+002		0.00000000E+000	
2.75122380E+000		-1.05534180E+002		0.00000000E+000	
2.75124311E+000		-1.05538284E+002		0.00000000E+000	
2.75126219E+000		-1.06557022E+002		0.00000000E+000	
2.75128150E+000		-1.06189560E+002		0.00000000E+000	
2.75130057E+000		-1.06616974E+002		0.00000000E+000	
2.75131989E+000		-1.06854553E+002		0.00000000E+000	
2.75133920E+000		-1.07593323E+002		0.00000000E+000	
2.75135827E+000		-1.07005951E+002		0.00000000E+000	
2.75137758E+000		-1.06386169E+002		0.00000000E+000	
2.75139666E+000		-1.05503799E+002		0.00000000E+000	
2.75141597E+000		-1.05798187E+002		0.00000000E+000	
2.75143504E+000		-1.03712448E+002		0.00000000E+000	
2.75145435E+000		-1.03726379E+002		0.00000000E+000	
2.75147367E+000		-1.03978188E+002		0.00000000E+000	
2.75149274E+000		-1.04401558E+002		0.00000000E+000	
2.75151205E+000		-1.04075439E+002		0.00000000E+000	
2.75153112E+000		-1.05912918E+002		0.00000000E+000	
2.75155044E+000		-1.06866425E+002		0.00000000E+000	
2.75156951E+000		-1.06100082E+002		0.00000000E+000	
2.75158882E+000		-1.03659348E+002		0.00000000E+000	
2.75160813E+000		-1.03769958E+002		0.00000000E+000	
2.75162721E+000		-1.04294052E+002		0.00000000E+000	
2.75164652E+000		-1.03967979E+002		0.00000000E+000	
2.75166559E+000		-1.03716080E+002		0.00000000E+000	
2.75168490E+000		-1.04292442E+002		0.00000000E+000	
2.75170398E+000		-1.03860336E+002		0.00000000E+000	
2.75172329E+000		-1.03329018E+002		0.00000000E+000	
2.75174236E+000		-1.02788353E+002		0.00000000E+000	
2.75176167E+000		-1.02617844E+002		0.00000000E+000	
2.75178099E+000		-1.03790466E+002		0.00000000E+000	
2.75180006E+000		-1.04353043E+002		0.00000000E+000	
2.75181937E+000		-1.04310684E+002		0.00000000E+000	
2.75183845E+000		-1.05651993E+002		0.00000000E+000	
2.75185776E+000		-1.07470459E+002		0.00000000E+000	
2.75187683E+000		-1.07431023E+002		0.00000000E+000	
2.75189614E+000		-1.06111259E+002		0.00000000E+000	
2.75191545E+000		-1.07418144E+002		0.00000000E+000	
2.75193453E+000		-1.06003181E+002		0.00000000E+000	
2.75195384E+000		-1.05632843E+002		0.00000000E+000	
2.75197291E+000		-1.05676178E+002		0.00000000E+000	
2.75199223E+000		-1.06274765E+002		0.00000000E+000	
2.75201130E+000		-1.05880539E+002		0.00000000E+000	
2.75203061E+000		-1.04492508E+002		0.00000000E+000	
2.75204992E+000		-1.03839172E+002		0.00000000E+000	
2.75206900E+000		-1.03046371E+002		0.00000000E+000	
2.75208831E+000		-1.03013496E+002		0.00000000E+000	
2.75210738E+000		-1.02648178E+002		0.00000000E+000	
2.75212669E+000		-1.04353333E+002		0.00000000E+000	
2.75214577E+000		-1.05801659E+002		0.00000000E+000	
2.75216508E+000		-1.06653709E+002		0.00000000E+000	
2.75218439E+000		-1.07453720E+002		0.00000000E+000	
2.75220346E+000		-1.05823730E+002		0.00000000E+000	
2.75222278E+000		-1.05623749E+002		0.00000000E+000	
2.75224185E+000		-1.05621040E+002		0.00000000E+000	
2.75226116E+000		-1.05620346E+002		0.00000000E+000	
2.75228024E+000		-1.06028297E+002		0.00000000E+000	
2.75229955E+000		-1.08831604E+002		0.00000000E+000	
2.75231862E+000		-1.07922668E+002		0.00000000E+000	
2.75233793E+000		-1.05944603E+002		0.00000000E+000	
2.75235724E+000		-1.04869476E+002		0.00000000E+000	
2.75237632E+000		-1.04698532E+002		0.00000000E+000	
2.75239563E+000		-1.04377472E+002		0.00000000E+000	
2.75241470E+000		-1.04715050E+002		0.00000000E+000	
2.75243402E+000		-1.05743637E+002		0.00000000E+000	
2.75245309E+000		-1.08523376E+002		0.00000000E+000	
2.75247240E+000		-1.07890694E+002		0.00000000E+000	
2.75249171E+000		-1.08476875E+002		0.00000000E+000	
2.75251079E+000		-1.07552223E+002		0.00000000E+000	
2.75253010E+000		-1.07475594E+002		0.00000000E+000	
2.75254917E+000		-1.05980835E+002		0.00000000E+000	
2.75256848E+000		-1.04570015E+002		0.00000000E+000	
2.75258756E+000		-1.04328979E+002		0.00000000E+000	
2.75260687E+000		-1.04531708E+002		0.00000000E+000	
2.75262618E+000		-1.04801010E+002		0.00000000E+000	
2.75264525E+000		-1.04067375E+002		0.00000000E+000	
2.75266457E+000		-1.03588402E+002		0.00000000E+000	
2.75268364E+000		-1.03575859E+002		0.00000000E+000	
2.75270295E+000		-1.03744370E+002		0.00000000E+000	
2.75272202E+000		-1.02902840E+002		0.00000000E+000	
2.75274134E+000		-1.03642509E+002		0.00000000E+000	
2.75276065E+000		-1.05673157E+002		0.00000000E+000	
2.75277972E+000		-1.05211243E+002		0.00000000E+000	
2.75279903E+000		-1.04211334E+002		0.00000000E+000	
2.75281811E+000		-1.04962906E+002		0.00000000E+000	
2.75283742E+000		-1.04926346E+002		0.00000000E+000	
2.75285649E+000		-1.03734863E+002		0.00000000E+000	
2.75287580E+000		-1.03451775E+002		0.00000000E+000	
2.75289488E+000		-1.03908699E+002		0.00000000E+000	
2.75291419E+000		-1.03550117E+002		0.00000000E+000	
2.75293350E+000		-1.03965385E+002		0.00000000E+000	
2.75295258E+000		-1.04605804E+002		0.00000000E+000	
2.75297189E+000		-1.04712975E+002		0.00000000E+000	
2.75299096E+000		-1.03595741E+002		0.00000000E+000	
2.75301027E+000		-1.03902283E+002		0.00000000E+000	
2.75302935E+000		-1.03273628E+002		0.00000000E+000	
2.75304866E+000		-1.03687225E+002		0.00000000E+000	
2.75306797E+000		-1.04537598E+002		0.00000000E+000	
2.75308704E+000		-1.05094032E+002		0.00000000E+000	
2.75310636E+000		-1.04679214E+002		0.00000000E+000	
2.75312543E+000		-1.05073479E+002		0.00000000E+000	
2.75314474E+000		-1.04819702E+002		0.00000000E+000	
2.75316381E+000		-1.04875824E+002		0.00000000E+000	
2.75318313E+000		-1.06225960E+002		0.00000000E+000	
2.75320244E+000		-1.07521301E+002		0.00000000E+000	
2.75322151E+000		-1.06633133E+002		0.00000000E+000	
2.75324082E+000		-1.06596252E+002		0.00000000E+000	
2.75325990E+000		-1.06423889E+002		0.00000000E+000	
2.75327921E+000		-1.06382027E+002		0.00000000E+000	
2.75329828E+000		-1.04405624E+002		0.00000000E+000	
2.75331759E+000		-1.05007401E+002		0.00000000E+000	
2.75333691E+000		-1.04592018E+002		0.00000000E+000	
2.75335598E+000		-1.04703629E+002		0.00000000E+000	
2.75337529E+000		-1.04273071E+002		0.00000000E+000	
2.75339437E+000		-1.05632713E+002		0.00000000E+000	
2.75341368E+000		-1.05236893E+002		0.00000000E+000	
2.75343275E+000		-1.05374863E+002		0.00000000E+000	
2.75345206E+000		-1.05723831E+002		0.00000000E+000	
2.75347114E+000		-1.05361725E+002		0.00000000E+000	
2.75349045E+000		-1.03490402E+002		0.00000000E+000	
2.75350976E+000		-1.03137680E+002		0.00000000E+000	
2.75352883E+000		-1.03534317E+002		0.00000000E+000	
2.75354815E+000		-1.01368393E+002		0.00000000E+000	
2.75356722E+000		-1.00656067E+002		0.00000000E+000	
2.75358653E+000		-1.01462814E+002		0.00000000E+000	
2.75360560E+000		-1.01166840E+002		0.00000000E+000	
2.75362492E+000		-1.01222313E+002		0.00000000E+000	
2.75364423E+000		-1.02603111E+002		0.00000000E+000	
2.75366330E+000		-1.04611961E+002		0.00000000E+000	
2.75368261E+000		-1.03856697E+002		0.00000000E+000	
2.75370169E+000		-1.05652283E+002		0.00000000E+000	
2.75372100E+000		-1.05087646E+002		0.00000000E+000	
2.75374007E+000		-1.05356354E+002		0.00000000E+000	
2.75375938E+000		-1.03886864E+002		0.00000000E+000	
2.75377870E+000		-1.04254272E+002		0.00000000E+000	
2.75379777E+000		-1.04034431E+002		0.00000000E+000	
2.75381708E+000		-1.04616432E+002		0.00000000E+000	
2.75383615E+000		-1.04189919E+002		0.00000000E+000	
2.75385547E+000		-1.03873444E+002		0.00000000E+000	
2.75387454E+000		-1.04612312E+002		0.00000000E+000	
2.75389385E+000		-1.04364716E+002		0.00000000E+000	
2.75391293E+000		-1.03765625E+002		0.00000000E+000	
2.75393224E+000		-1.04773331E+002		0.00000000E+000	
2.75395155E+000		-1.05968536E+002		0.00000000E+000	
2.75397062E+000		-1.05358856E+002		0.00000000E+000	
2.75398993E+000		-1.05915062E+002		0.00000000E+000	
2.75400901E+000		-1.05322144E+002		0.00000000E+000	
2.75402832E+000		-1.05687576E+002		0.00000000E+000	
2.75404739E+000		-1.05440529E+002		0.00000000E+000	
2.75406671E+000		-1.04530289E+002		0.00000000E+000	
2.75408602E+000		-1.04097214E+002		0.00000000E+000	
2.75410509E+000		-1.04861992E+002		0.00000000E+000	
2.75412440E+000		-1.02942924E+002		0.00000000E+000	
2.75414348E+000		-1.03174812E+002		0.00000000E+000	
2.75416279E+000		-1.03986313E+002		0.00000000E+000	
2.75418186E+000		-1.03560959E+002		0.00000000E+000	
2.75420117E+000		-1.03231392E+002		0.00000000E+000	
2.75422049E+000		-1.05174576E+002		0.00000000E+000	
2.75423956E+000		-1.06079796E+002		0.00000000E+000	
2.75425887E+000		-1.05396461E+002		0.00000000E+000	
2.75427794E+000		-1.07301041E+002		0.00000000E+000	
2.75429726E+000		-1.08485115E+002		0.00000000E+000	
2.75431633E+000		-1.07656174E+002		0.00000000E+000	
2.75433564E+000		-1.05269577E+002		0.00000000E+000	
2.75435495E+000		-1.06625458E+002		0.00000000E+000	
2.75437403E+000		-1.04578156E+002		0.00000000E+000	
2.75439334E+000		-1.04774048E+002		0.00000000E+000	
2.75441241E+000		-1.04754288E+002		0.00000000E+000	
2.75443172E+000		-1.06297943E+002		0.00000000E+000	
2.75445080E+000		-1.03599960E+002		0.00000000E+000	
2.75447011E+000		-1.03257912E+002		0.00000000E+000	
2.75448918E+000		-1.03057327E+002		0.00000000E+000	
2.75450850E+000		-1.03391861E+002		0.00000000E+000	
2.75452781E+000		-1.03278214E+002		0.00000000E+000	
2.75454688E+000		-1.03738556E+002		0.00000000E+000	
2.75456619E+000		-1.04455246E+002		0.00000000E+000	
2.75458527E+000		-1.04464638E+002		0.00000000E+000	
2.75460458E+000		-1.02034943E+002		0.00000000E+000	
2.75462365E+000		-1.02123398E+002		0.00000000E+000	
2.75464296E+000		-1.02809143E+002		0.00000000E+000	
2.75466228E+000		-1.03521530E+002		0.00000000E+000	
2.75468135E+000		-1.03209038E+002		0.00000000E+000	
2.75470066E+000		-1.06743156E+002		0.00000000E+000	
2.75471973E+000		-1.06671005E+002		0.00000000E+000	
2.75473905E+000		-1.06087257E+002		0.00000000E+000	
2.75475812E+000		-1.04870491E+002		0.00000000E+000	
2.75477743E+000		-1.04666260E+002		0.00000000E+000	
2.75479674E+000		-1.03373352E+002		0.00000000E+000	
2.75481582E+000		-1.03349472E+002		0.00000000E+000	
2.75483513E+000		-1.03785538E+002		0.00000000E+000	
2.75485420E+000		-1.02905083E+002		0.00000000E+000	
2.75487351E+000		-1.02487190E+002		0.00000000E+000	
2.75489259E+000		-1.02092674E+002		0.00000000E+000	
2.75491190E+000		-1.02037048E+002		0.00000000E+000	
2.75493121E+000		-1.02475510E+002		0.00000000E+000	
2.75495028E+000		-1.03394669E+002		0.00000000E+000	
2.75496960E+000		-1.03785980E+002		0.00000000E+000	
2.75498867E+000		-1.04728737E+002		0.00000000E+000	
2.75500798E+000		-1.02893616E+002		0.00000000E+000	
2.75502706E+000		-1.02651413E+002		0.00000000E+000	
2.75504637E+000		-1.02885910E+002		0.00000000E+000	
2.75506544E+000		-1.03427719E+002		0.00000000E+000	
2.75508475E+000		-1.03386314E+002		0.00000000E+000	
2.75510406E+000		-1.05414322E+002		0.00000000E+000	
2.75512314E+000		-1.05001770E+002		0.00000000E+000	
2.75514245E+000		-1.05826859E+002		0.00000000E+000	
2.75516152E+000		-1.05919601E+002		0.00000000E+000	
2.75518084E+000		-1.07811401E+002		0.00000000E+000	
2.75519991E+000		-1.09268959E+002		0.00000000E+000	
2.75521922E+000		-1.06307533E+002		0.00000000E+000	
2.75523853E+000		-1.05526871E+002		0.00000000E+000	
2.75525761E+000		-1.05224319E+002		0.00000000E+000	
2.75527692E+000		-1.04861259E+002		0.00000000E+000	
2.75529599E+000		-1.04581337E+002		0.00000000E+000	
2.75531530E+000		-1.03790390E+002		0.00000000E+000	
2.75533438E+000		-1.03146973E+002		0.00000000E+000	
2.75535369E+000		-1.02170776E+002		0.00000000E+000	
2.75537300E+000		-1.01490051E+002		0.00000000E+000	
2.75539207E+000		-1.01266220E+002		0.00000000E+000	
2.75541139E+000		-1.02781830E+002		0.00000000E+000	
2.75543046E+000		-1.03679657E+002		0.00000000E+000	
2.75544977E+000		-1.05311615E+002		0.00000000E+000	
2.75546885E+000		-1.07326172E+002		0.00000000E+000	
2.75548816E+000		-1.08069107E+002		0.00000000E+000	
2.75550747E+000		-1.06092117E+002		0.00000000E+000	
2.75552654E+000		-1.05760994E+002		0.00000000E+000	
2.75554585E+000		-1.06193115E+002		0.00000000E+000	
2.75556493E+000		-1.05241669E+002		0.00000000E+000	
2.75558424E+000		-1.03076630E+002		0.00000000E+000	
2.75560331E+000		-1.02435646E+002		0.00000000E+000	
2.75562263E+000		-1.02561043E+002		0.00000000E+000	
2.75564170E+000		-1.01777847E+002		0.00000000E+000	
2.75566101E+000		-1.01991913E+002		0.00000000E+000	
2.75568032E+000		-1.03506226E+002		0.00000000E+000	
2.75569940E+000		-1.04223145E+002		0.00000000E+000	
2.75571871E+000		-1.04067497E+002		0.00000000E+000	
2.75573778E+000		-1.05561096E+002		0.00000000E+000	
2.75575709E+000		-1.06060898E+002		0.00000000E+000	
2.75577617E+000		-1.05659866E+002		0.00000000E+000	
2.75579548E+000		-1.08126762E+002		0.00000000E+000	
2.75581479E+000		-1.05484177E+002		0.00000000E+000	
2.75583386E+000		-1.04293655E+002		0.00000000E+000	
2.75585318E+000		-1.02304245E+002		0.00000000E+000	
2.75587225E+000		-1.02546661E+002		0.00000000E+000	
2.75589156E+000		-1.02276108E+002		0.00000000E+000	
2.75591063E+000		-1.03331825E+002		0.00000000E+000	
2.75592995E+000		-1.03610878E+002		0.00000000E+000	
2.75594926E+000		-1.06711884E+002		0.00000000E+000	
2.75596833E+000		-1.07138611E+002		0.00000000E+000	
2.75598764E+000		-1.08286789E+002		0.00000000E+000	
2.75600672E+000		-1.09383179E+002		0.00000000E+000	
2.75602603E+000		-1.12231613E+002		0.00000000E+000	
2.75604510E+000		-1.07673912E+002		0.00000000E+000	
2.75606441E+000		-1.06115036E+002		0.00000000E+000	
2.75608373E+000		-1.04007004E+002		0.00000000E+000	
2.75610280E+000		-1.03886719E+002		0.00000000E+000	
2.75612211E+000		-1.03578339E+002		0.00000000E+000	
2.75614119E+000		-1.04567802E+002		0.00000000E+000	
2.75616050E+000		-1.05447472E+002		0.00000000E+000	
2.75617957E+000		-1.06262863E+002		0.00000000E+000	
2.75619888E+000		-1.04851852E+002		0.00000000E+000	
2.75621796E+000		-1.05256866E+002		0.00000000E+000	
2.75623727E+000		-1.04778931E+002		0.00000000E+000	
2.75625658E+000		-1.04860123E+002		0.00000000E+000	
2.75627565E+000		-1.06396606E+002		0.00000000E+000	
2.75629497E+000		-1.09048698E+002		0.00000000E+000	
2.75631404E+000		-1.06469048E+002		0.00000000E+000	
2.75633335E+000		-1.06007988E+002		0.00000000E+000	
2.75635242E+000		-1.05549561E+002		0.00000000E+000	
2.75637174E+000		-1.05085663E+002		0.00000000E+000	
2.75639105E+000		-1.04739334E+002		0.00000000E+000	
2.75641012E+000		-1.04734200E+002		0.00000000E+000	
2.75642943E+000		-1.05059219E+002		0.00000000E+000	
2.75644851E+000		-1.04363930E+002		0.00000000E+000	
2.75646782E+000		-1.04378830E+002		0.00000000E+000	
2.75648689E+000		-1.04023674E+002		0.00000000E+000	
2.75650620E+000		-1.05262589E+002		0.00000000E+000	
2.75652552E+000		-1.05537445E+002		0.00000000E+000	
2.75654459E+000		-1.06334824E+002		0.00000000E+000	
2.75656390E+000		-1.04400414E+002		0.00000000E+000	
2.75658298E+000		-1.04021309E+002		0.00000000E+000	
2.75660229E+000		-1.03354187E+002		0.00000000E+000	
2.75662136E+000		-1.03285301E+002		0.00000000E+000	
2.75664067E+000		-1.03744431E+002		0.00000000E+000	
2.75665998E+000		-1.04172173E+002		0.00000000E+000	
2.75667906E+000		-1.03924698E+002		0.00000000E+000	
2.75669837E+000		-1.04438057E+002		0.00000000E+000	
2.75671744E+000		-1.03702354E+002		0.00000000E+000	
2.75673676E+000		-1.03439674E+002		0.00000000E+000	
2.75675583E+000		-1.04415581E+002		0.00000000E+000	
2.75677514E+000		-1.05302277E+002		0.00000000E+000	
2.75679421E+000		-1.05066483E+002		0.00000000E+000	
2.75681353E+000		-1.05861664E+002		0.00000000E+000	
2.75683284E+000		-1.03997734E+002		0.00000000E+000	
2.75685191E+000		-1.03741219E+002		0.00000000E+000	
2.75687122E+000		-1.04118668E+002		0.00000000E+000	
2.75689030E+000		-1.04360161E+002		0.00000000E+000	
2.75690961E+000		-1.04364922E+002		0.00000000E+000	
2.75692868E+000		-1.06317383E+002		0.00000000E+000	
2.75694799E+000		-1.05716743E+002		0.00000000E+000	
2.75696731E+000		-1.03084633E+002		0.00000000E+000	
2.75698638E+000		-1.03221977E+002		0.00000000E+000	
2.75700569E+000		-1.02612549E+002		0.00000000E+000	
2.75702477E+000		-1.02332230E+002		0.00000000E+000	
2.75704408E+000		-1.02855103E+002		0.00000000E+000	
2.75706315E+000		-1.04838333E+002		0.00000000E+000	
2.75708246E+000		-1.02855484E+002		0.00000000E+000	
2.75710177E+000		-1.03833458E+002		0.00000000E+000	
2.75712085E+000		-1.04035660E+002		0.00000000E+000	
2.75714016E+000		-1.03279686E+002		0.00000000E+000	
2.75715923E+000		-1.02936256E+002		0.00000000E+000	
2.75717854E+000		-1.03486061E+002		0.00000000E+000	
2.75719762E+000		-1.03399429E+002		0.00000000E+000	
2.75721693E+000		-1.03196548E+002		0.00000000E+000	
2.75723624E+000		-1.03430130E+002		0.00000000E+000	
2.75725532E+000		-1.03952972E+002		0.00000000E+000	
2.75727463E+000		-1.04941322E+002		0.00000000E+000	
2.75729370E+000		-1.05574272E+002		0.00000000E+000	
2.75731301E+000		-1.05857994E+002		0.00000000E+000	
2.75733209E+000		-1.06107605E+002		0.00000000E+000	
2.75735140E+000		-1.06476280E+002		0.00000000E+000	
2.75737047E+000		-1.07183640E+002		0.00000000E+000	
2.75738978E+000		-1.06070343E+002		0.00000000E+000	
2.75740910E+000		-1.05669830E+002		0.00000000E+000	
2.75742817E+000		-1.06258636E+002		0.00000000E+000	
2.75744748E+000		-1.05782768E+002		0.00000000E+000	
2.75746655E+000		-1.05600296E+002		0.00000000E+000	
2.75748587E+000		-1.05082336E+002		0.00000000E+000	
2.75750494E+000		-1.05409538E+002		0.00000000E+000	
2.75752425E+000		-1.03470657E+002		0.00000000E+000	
2.75754356E+000		-1.02888062E+002		0.00000000E+000	
2.75756264E+000		-1.02837036E+002		0.00000000E+000	
2.75758195E+000		-1.03006142E+002		0.00000000E+000	
