T,RH,target,mae,rmse,max_abs,n_samples,model
65,30,T,0.0734802496721964,0.09811206804568291,0.16471344006029653,3,mlp_tuned
65,40,RH,0.7121248866943688,0.8119203073416854,1.1393928317757727,3,mlp_tuned
65,40,T,0.05594346679613219,0.06984583506218407,0.11464014637017783,3,mlp_tuned
65,50,RH,0.3957309177147934,0.4709872725591133,0.6522519703263114,3,mlp_tuned
65,50,T,0.0636175634821825,0.08327526553556167,0.13915677992358155,3,mlp_tuned
65,60,RH,0.5296459496457023,0.6068231604428678,0.9484514642414013,3,mlp_tuned
65,60,T,0.0769675166287082,0.08930485827352598,0.13774442999820735,3,mlp_tuned
65,70,RH,0.3714348977684807,0.513843869288655,0.8735728486807375,3,mlp_tuned
65,70,T,0.07894294763950427,0.09167235369256986,0.14455130920848092,3,mlp_tuned
65,80,RH,0.2248160987827769,0.26834617530675164,0.4264437440469919,3,mlp_tuned
65,80,T,0.046115430940953196,0.05007927042435796,0.06809336021385093,3,mlp_tuned
75,20,RH,1.1699289754167097,1.1805562939982743,1.35500243405194,3,mlp_tuned
75,20,T,0.09893742015640801,0.10754867104015287,0.14106356639153717,3,mlp_tuned
75,30,RH,0.5487326308505303,0.5889153255638441,0.8464016085879749,3,mlp_tuned
75,30,T,0.09850089741973041,0.11047273563360947,0.1516915727589918,3,mlp_tuned
75,40,RH,0.434933998085872,0.4676695418076939,0.6172796929084896,3,mlp_tuned
75,40,T,0.05837025917945008,0.07181899947249269,0.10904697221444337,3,mlp_tuned
75,50,RH,0.3318062649919658,0.37072297089270273,0.5568299376522532,3,mlp_tuned
75,50,T,0.009297756270849314,0.011351180210308067,0.018466232842555996,3,mlp_tuned
75,60,RH,0.7817553890262658,1.035570948836399,1.7026525765589824,3,mlp_tuned
75,60,T,0.09655347516662498,0.11335468159459433,0.1630307600403853,3,mlp_tuned
75,70,RH,0.627615893449421,0.8616710911014642,1.4461444344245962,3,mlp_tuned
75,70,T,0.023416984225084054,0.02642620691432682,0.03600203391320633,3,mlp_tuned
75,80,RH,0.2924429571399069,0.3229535072795194,0.4861424672612884,3,mlp_tuned
75,80,T,0.03558106945713746,0.04308078020194267,0.06811713376895057,3,mlp_tuned
